age,average_watch_hours,mobile_app_usage_pct,complaints_raised,received_promotions,referred_by_friend,is_churned,monthly_fee,tenure_days,watch_per_fee_ratio,is_heavy_complainer,is_new_customer,gender_Male,gender_Other,country_Canada,country_France,country_Germany,country_India,country_Ireland,country_UK,country_USA,subscription_type_Premium,subscription_type_Standard
48,21.91,27.67,0,1,0,0,13.72,607,1.596938775510204,0,0,True,False,False,False,False,False,True,False,False,False,True
22,9.38,47.2,1,1,0,1,9.41,569,0.9968119022316685,0,0,False,False,False,False,False,False,False,True,False,False,False
52,11.04,36.86,0,0,0,0,17.89,154,0.6171045276690889,0,0,False,False,False,False,False,True,False,False,False,True,False
40,3.06,85.54,1,1,0,0,9.07,963,0.33737596471885334,0,0,True,False,False,True,False,False,False,False,False,False,False
46,8.14,13.77,1,0,0,0,8.96,621,0.9084821428571428,0,0,True,False,False,False,True,False,False,False,False,False,False
60,5.4,25.43,0,0,0,1,14.41,673,0.3747397640527412,0,0,True,False,False,False,False,False,False,True,False,False,True
28,6.46,40.86,0,0,1,0,9.03,357,0.7153931339977853,0,0,False,False,False,False,False,False,True,False,False,False,False
35,6.44,23.26,0,0,0,1,13.83,841,0.4656543745480839,0,0,True,False,False,False,False,False,False,True,False,False,True
64,5.04,56.24,1,1,0,0,18.37,75,0.27436037016875336,0,1,False,False,False,False,False,False,False,False,True,True,False
29,1.11,27.14,0,0,0,1,13.56,113,0.08185840707964602,0,0,False,False,False,False,False,False,False,False,False,False,True
26,6.45,36.36,0,0,0,0,13.75,823,0.4690909090909091,0,0,True,False,False,True,False,False,False,False,False,False,True
27,4.92,90.13,0,0,1,1,13.43,381,0.3663440059568131,0,0,False,True,False,False,False,False,False,True,False,False,True
61,9.17,43.07,2,0,0,0,8.95,1066,1.0245810055865923,1,0,False,False,True,False,False,False,False,False,False,False,False
34,5.16,25.8,0,1,0,0,14.19,666,0.36363636363636365,0,0,False,False,False,False,False,True,False,False,False,False,True
55,6.32,93.35,2,0,0,0,8.85,263,0.7141242937853108,1,0,False,False,False,False,False,False,True,False,False,False,False
24,7.44,56.37,0,1,1,0,17.73,810,0.4196277495769882,0,0,False,False,False,False,False,False,False,True,False,True,False
63,5.26,56.4,1,1,0,0,8.53,710,0.6166471277842908,0,0,False,False,False,False,False,False,True,False,False,False,False
30,5.04,15.53,1,1,0,0,14.14,962,0.3564356435643564,0,0,True,False,False,False,False,False,False,False,False,False,True
57,11.58,55.89,1,0,0,0,18.08,890,0.6404867256637169,0,0,True,False,False,False,False,False,False,False,True,True,False
59,6.34,83.3,0,0,0,0,14.17,177,0.44742413549752996,0,0,True,False,True,False,False,False,False,False,False,False,True
26,1.31,24.93,0,0,0,1,17.78,329,0.07367829021372328,0,0,True,False,False,False,True,False,False,False,False,True,False
67,3.05,31.48,1,1,0,0,14.74,578,0.20691994572591585,0,0,True,False,False,False,False,False,False,True,False,False,True
44,1.69,37.95,0,0,0,0,8.74,1007,0.19336384439359267,0,0,True,False,False,False,False,False,False,False,True,False,False
19,5.06,75.22,1,0,0,1,18.21,412,0.2778693025809994,0,0,True,False,False,True,False,False,False,False,False,True,False
22,5.63,25.3,2,1,0,0,9.05,829,0.6220994475138121,1,0,False,False,False,False,False,False,True,False,False,False,False
46,14.84,41.44,0,1,1,0,8.98,563,1.6525612472160356,0,0,False,False,False,False,False,False,False,False,False,False,False
54,4.1,21.3,0,1,0,0,13.71,599,0.29905178701677604,0,0,False,False,False,False,False,True,False,False,False,False,True
55,10.02,34.23,1,0,0,0,13.35,960,0.750561797752809,0,0,False,False,False,False,False,False,True,False,False,False,True
36,7.02,55.29,2,1,0,0,17.56,266,0.39977220956719817,1,0,False,False,False,False,False,True,False,False,False,True,False
25,8.78,75.06,0,1,0,0,17.87,995,0.4913262451035254,0,0,False,False,False,False,False,False,False,False,False,True,False
65,2.12,39.57,0,1,0,1,18.65,730,0.11367292225201074,0,0,True,False,False,False,False,True,False,False,False,True,False
62,1.07,47.88,0,1,0,0,9.02,783,0.11862527716186254,0,0,True,False,False,False,False,False,False,False,False,False,False
18,0.76,36.15,0,0,0,1,13.88,604,0.0547550432276657,0,0,False,False,False,False,False,False,False,False,True,False,True
39,3.77,39.94,0,1,0,1,14.1,986,0.2673758865248227,0,0,False,False,False,False,False,False,False,True,False,False,True
69,4.95,27.2,1,0,0,1,17.88,1046,0.27684563758389263,0,0,False,False,False,False,True,False,False,False,False,True,False
34,4.53,20.19,0,0,0,1,9.29,800,0.4876210979547902,0,0,True,False,False,False,False,False,False,True,False,False,False
24,9.75,50.11,0,1,0,0,9.85,252,0.9898477157360407,0,0,True,False,False,True,False,False,False,False,False,False,False
42,3.94,22.69,0,0,0,1,17.44,586,0.22591743119266053,0,0,False,False,False,True,False,False,False,False,False,True,False
62,13.33,44.07,0,0,0,0,9.07,940,1.4696802646085998,0,0,False,False,True,False,False,False,False,False,False,False,False
21,19.74,24.42,0,0,1,0,13.91,302,1.4191229331416246,0,0,True,False,False,False,False,False,False,True,False,False,True
53,2.92,23.18,1,0,0,0,8.94,459,0.32662192393736017,0,0,True,False,False,False,False,False,False,False,False,False,False
23,2.36,78.79,2,1,0,0,14.58,552,0.16186556927297668,1,0,False,False,False,False,False,False,False,False,False,False,True
48,10.4,39.19,0,1,0,0,13.98,989,0.7439198855507868,0,0,False,False,True,False,False,False,False,False,False,False,True
36,5.16,50.33,0,0,0,1,8.19,939,0.6300366300366301,0,0,True,False,False,False,False,False,True,False,False,False,False
61,30.44,37.38,1,1,0,0,14.51,480,2.0978635423845624,0,0,False,False,False,False,False,False,False,False,False,False,True
71,7.34,56.29,0,0,1,0,9.39,1041,0.7816826411075611,0,0,True,False,True,False,False,False,False,False,False,False,False
56,10.51,82.23,1,0,0,0,8.82,71,1.191609977324263,0,1,True,False,False,False,False,False,False,False,False,False,False
44,14.61,85.12,1,0,0,0,8.97,123,1.6287625418060199,0,0,False,False,False,False,True,False,False,False,False,False,False
27,10.42,57.02,0,1,0,0,13.6,515,0.7661764705882353,0,0,True,False,False,False,False,False,False,False,False,False,True
43,24.15,55.58,0,0,0,0,9.46,546,2.552854122621564,0,0,False,False,False,False,False,False,False,False,True,False,False
36,4.52,25.32,0,1,0,0,13.91,746,0.32494608195542773,0,0,False,False,True,False,False,False,False,False,False,False,True
56,14.9,25.29,0,1,1,0,14.39,528,1.03544127866574,0,0,False,False,False,False,False,True,False,False,False,False,True
20,7.64,75.74,1,1,0,0,13.77,400,0.5548293391430646,0,0,True,False,False,True,False,False,False,False,False,False,True
62,4.51,70.69,1,0,0,0,14.47,1010,0.31167933655839664,0,0,True,False,False,False,False,False,False,True,False,False,True
30,6.73,15.88,0,0,0,1,14.52,728,0.46349862258953173,0,0,True,False,True,False,False,False,False,False,False,False,True
67,16.98,40.53,0,0,0,0,8.73,514,1.9450171821305842,0,0,False,False,False,False,False,False,True,False,False,False,False
45,10.91,21.62,0,0,0,0,13.33,694,0.8184546136534133,0,0,False,False,False,False,False,False,False,False,False,False,True
37,6.63,60.55,0,0,1,0,9.1,657,0.7285714285714285,0,0,False,False,True,False,False,False,False,False,False,False,False
45,2.36,20.87,1,0,0,1,18.15,761,0.1300275482093664,0,0,False,False,False,False,True,False,False,False,False,True,False
25,8.58,64.84,0,1,0,1,18.41,221,0.4660510592069527,0,0,False,False,True,False,False,False,False,False,False,True,False
58,4.81,1.99,1,0,0,0,9.48,865,0.5073839662447257,0,0,False,False,False,False,True,False,False,False,False,False,False
56,4.2,25.41,2,0,0,1,14.22,156,0.29535864978902954,1,0,True,False,False,True,False,False,False,False,False,False,True
18,2.75,60.95,1,0,0,0,17.45,756,0.15759312320916907,0,0,True,False,False,True,False,False,False,False,False,True,False
20,10.74,89.37,0,0,0,0,9.28,1060,1.1573275862068966,0,0,False,False,False,False,False,False,False,False,False,False,False
30,4.06,73.34,1,1,0,0,14.08,725,0.2883522727272727,0,0,True,False,False,False,False,False,False,True,False,False,True
45,7.84,17.3,1,1,1,0,9.07,593,0.8643880926130099,0,0,True,False,False,False,False,False,False,False,False,False,False
74,7.78,45.1,0,0,1,1,13.69,395,0.5682980277574873,0,0,False,False,False,False,False,False,True,False,False,False,True
66,22.92,53.32,0,1,0,0,17.47,1099,1.3119633657698915,0,0,False,False,False,False,False,False,False,False,True,True,False
42,4.9,52.21,0,1,0,1,13.82,422,0.35455861070911726,0,0,True,False,False,False,False,False,False,True,False,False,True
73,17.09,41.83,0,0,0,0,14.65,983,1.1665529010238906,0,0,False,False,False,False,False,False,False,True,False,False,True
50,11.32,53.2,0,0,0,0,17.45,52,0.6487106017191977,0,1,False,False,False,True,False,False,False,False,False,True,False
55,5.32,43.15,0,1,1,0,14.31,474,0.37176799440950387,0,0,False,False,False,False,False,False,False,False,True,False,True
70,2.85,27.43,0,0,0,1,14.27,806,0.19971969166082693,0,0,True,False,True,False,False,False,False,False,False,False,True
23,11.5,30.82,0,1,0,0,14.63,737,0.7860560492139439,0,0,True,False,False,False,False,False,False,False,False,False,True
61,7.04,50.26,1,1,1,0,13.35,462,0.5273408239700375,0,0,False,False,True,False,False,False,False,False,False,False,True
62,16.34,44.63,3,0,0,1,18.15,502,0.9002754820936639,1,0,False,False,True,False,False,False,False,False,False,True,False
49,1.74,41.6,0,1,1,0,18.57,77,0.09369951534733441,0,1,False,False,False,False,False,False,False,False,False,True,False
62,3.63,25.2,2,0,0,1,13.72,292,0.26457725947521865,1,0,False,False,False,False,False,False,True,False,False,False,True
64,2.42,35.31,0,0,0,1,14.49,1084,0.16701173222912352,0,0,True,False,False,False,False,False,False,True,False,False,True
38,14.91,26.48,0,0,0,1,8.87,387,1.680947012401353,0,0,True,False,False,False,True,False,False,False,False,False,False
33,14.61,54.6,0,0,0,0,18.3,597,0.7983606557377049,0,0,False,False,False,False,False,False,False,False,True,True,False
71,3.45,35.13,1,0,0,1,13.69,509,0.2520087655222791,0,0,True,False,False,False,False,False,False,True,False,False,True
38,11.13,35.73,0,0,0,1,13.75,896,0.8094545454545455,0,0,True,False,True,False,False,False,False,False,False,False,True
28,15.03,75.12,2,0,0,0,9.21,1058,1.6319218241042344,1,0,False,False,False,False,False,False,False,False,True,False,False
54,10.1,39.49,0,1,0,0,18.07,737,0.5589374654122855,0,0,True,False,False,False,True,False,False,False,False,True,False
53,8.3,29.62,0,0,0,0,8.67,455,0.9573241061130335,0,0,True,False,False,False,False,False,False,True,False,False,False
52,16.14,43.69,2,1,1,0,9.45,1080,1.707936507936508,1,0,True,False,False,False,False,False,False,True,False,False,False
36,5.99,39.09,0,0,0,1,14.45,156,0.41453287197231836,0,0,True,False,False,False,False,False,True,False,False,False,True
37,5.09,75.43,1,0,0,0,13.26,164,0.38386123680241324,0,0,True,False,False,False,False,False,False,True,False,False,True
74,3.04,71.66,0,0,0,0,8.73,360,0.34822451317296677,0,0,False,False,False,False,False,False,False,True,False,False,False
35,8.57,36.41,0,1,0,0,14.68,421,0.5837874659400545,0,0,False,False,False,False,True,False,False,False,False,False,True
64,1.07,88.3,0,1,0,1,8.72,37,0.12270642201834862,0,1,True,False,False,False,True,False,False,False,False,False,False
58,30.41,75.75,1,0,0,0,8.28,642,3.672705314009662,0,0,False,False,False,False,False,False,False,False,True,False,False
66,9.96,79.92,0,1,0,0,9.63,627,1.0342679127725858,0,0,True,False,True,False,False,False,False,False,False,False,False
31,18.82,51.63,0,0,0,0,17.51,415,1.074814391776128,0,0,False,False,False,False,True,False,False,False,False,True,False
32,4.18,45.18,0,0,0,0,8.2,501,0.5097560975609756,0,0,False,False,False,False,False,False,False,False,True,False,False
48,11.21,41.67,0,0,0,0,7.86,208,1.4262086513994912,0,0,False,False,False,False,False,False,False,True,False,False,False
18,3.52,47.59,0,0,0,1,13.88,479,0.25360230547550433,0,0,False,False,False,True,False,False,False,False,False,False,True
70,11.52,57.65,0,0,0,0,14.46,844,0.7966804979253111,0,0,True,False,False,False,False,False,False,False,True,False,True
71,10.98,30.35,2,1,0,0,14.08,387,0.7798295454545455,1,0,True,False,False,True,False,False,False,False,False,False,True
71,9.7,39.28,2,1,1,1,18.41,405,0.5268875611080934,1,0,False,False,False,False,False,False,False,False,True,True,False
20,8.79,46.24,0,0,0,1,17.92,731,0.49051339285714274,0,0,True,False,False,False,False,False,False,False,True,True,False
33,5.24,46.14,0,0,1,0,8.37,867,0.6260454002389487,0,0,True,False,False,True,False,False,False,False,False,False,False
40,14.17,61.66,0,0,0,0,14.26,567,0.9936886395511921,0,0,False,False,False,False,False,False,False,False,False,False,True
74,3.75,47.99,2,0,0,1,14.38,811,0.260778859527121,1,0,False,False,False,False,False,False,False,False,True,False,True
28,31.9,80.47,0,1,1,0,9.52,111,3.350840336134454,0,0,False,False,False,True,False,False,False,False,False,False,False
29,7.59,12.2,1,1,0,1,8.53,214,0.8898007033997656,0,0,True,False,False,False,True,False,False,False,False,False,False
27,6.19,34.3,2,1,0,1,13.68,317,0.4524853801169591,1,0,False,False,False,False,False,True,False,False,False,False,True
49,5.93,59.27,1,1,1,0,9.16,912,0.6473799126637554,0,0,True,False,False,False,False,True,False,False,False,False,False
33,17.78,28.5,2,1,1,1,17.3,536,1.0277456647398844,1,0,True,False,False,False,False,True,False,False,False,True,False
25,2.84,63.76,1,0,0,1,13.64,59,0.20821114369501464,0,1,False,False,False,False,False,True,False,False,False,False,True
55,10.65,82.77,0,0,0,0,8.96,965,1.1886160714285714,0,0,True,False,False,False,False,False,False,False,False,False,False
29,7.58,47.26,0,1,0,0,9.11,60,0.8320526893523601,0,1,True,False,True,False,False,False,False,False,False,False,False
41,12.46,43.57,1,0,1,1,17.4,115,0.7160919540229886,0,0,False,False,False,True,False,False,False,False,False,True,False
45,23.22,38.01,0,0,1,0,9.09,57,2.5544554455445545,0,1,True,False,False,False,False,False,False,False,True,False,False
70,11.0,44.83,0,1,1,1,14.23,151,0.7730147575544624,0,0,True,False,False,False,False,False,True,False,False,False,True
25,4.79,23.46,0,0,0,1,14.63,602,0.32740943267259054,0,0,True,False,False,False,False,True,False,False,False,False,True
45,10.83,79.86,1,0,0,0,18.3,432,0.5918032786885246,0,0,True,False,False,False,False,False,False,True,False,True,False
53,5.16,71.28,0,0,1,1,13.22,712,0.3903177004538578,0,0,True,False,False,False,False,True,False,False,False,False,True
43,16.77,34.5,0,0,0,1,9.37,301,1.7897545357524014,0,0,False,False,False,False,False,True,False,False,False,False,False
25,12.43,22.17,1,0,0,0,8.8,866,1.4124999999999999,0,0,False,False,False,False,False,False,False,True,False,False,False
67,1.6,15.27,1,0,0,1,14.45,142,0.11072664359861593,0,0,True,False,False,False,False,False,False,False,False,False,True
45,6.09,54.47,0,0,0,0,18.55,48,0.3283018867924528,0,1,False,False,False,False,False,False,False,True,False,True,False
45,14.74,47.05,2,0,0,0,8.86,634,1.6636568848758466,1,0,True,False,False,False,False,False,False,True,False,False,False
54,6.39,21.23,1,0,1,1,13.8,494,0.4630434782608695,0,0,True,False,False,False,False,False,False,False,False,False,True
58,3.98,73.8,0,0,1,0,8.83,720,0.4507361268403171,0,0,False,False,False,False,False,False,False,True,False,False,False
53,5.26,24.48,0,1,1,0,18.33,1040,0.28696126568466995,0,0,True,False,False,False,False,False,False,False,True,True,False
44,7.03,62.43,1,0,0,0,14.05,1043,0.500355871886121,0,0,False,True,False,False,False,True,False,False,False,False,True
71,5.95,46.76,0,0,1,1,8.88,192,0.670045045045045,0,0,True,False,True,False,False,False,False,False,False,False,False
34,7.43,74.23,2,0,0,0,8.87,728,0.8376550169109358,1,0,False,False,False,False,False,False,False,False,False,False,False
26,13.39,85.11,0,1,0,0,8.71,324,1.537313432835821,0,0,True,False,False,False,False,False,True,False,False,False,False
50,11.05,69.1,0,1,1,0,14.58,608,0.7578875171467765,0,0,True,False,False,False,False,False,False,False,False,False,True
70,4.2,72.51,0,0,0,0,13.84,730,0.3034682080924856,0,0,True,False,False,False,True,False,False,False,False,False,True
37,3.51,67.81,2,1,0,0,9.03,331,0.38870431893687707,1,0,False,False,False,False,False,False,True,False,False,False,False
30,8.25,67.82,0,0,1,1,17.74,153,0.4650507328072154,0,0,False,False,False,False,True,False,False,False,False,True,False
45,3.37,70.89,1,0,0,0,14.31,698,0.23549965059399022,0,0,False,False,False,True,False,False,False,False,False,False,True
65,3.34,51.55,0,0,0,1,14.75,224,0.22644067796610168,0,0,True,False,False,True,False,False,False,False,False,False,True
46,9.01,70.32,0,1,0,0,9.12,871,0.9879385964912282,0,0,True,False,False,False,False,False,False,False,False,False,False
30,12.49,77.21,0,0,0,0,9.01,380,1.386237513873474,0,0,True,False,False,False,True,False,False,False,False,False,False
63,21.77,46.07,0,0,0,0,14.34,518,1.51813110181311,0,0,False,False,False,False,False,False,True,False,False,False,True
52,4.66,47.04,0,0,0,1,14.27,229,0.3265592151366503,0,0,False,False,False,False,False,False,False,False,True,False,True
23,4.81,21.09,0,0,0,0,13.6,913,0.35367647058823526,0,0,True,False,False,False,False,False,False,False,False,False,True
35,3.03,21.8,0,0,0,1,17.79,537,0.1703204047217538,0,0,False,False,False,False,False,False,False,False,False,True,False
68,13.83,47.15,0,0,0,0,13.56,927,1.0199115044247786,0,0,True,False,False,False,False,False,False,True,False,False,True
22,6.9,49.62,0,0,0,1,8.98,475,0.7683741648106904,0,0,False,False,False,False,False,False,False,False,False,False,False
