user_id,age,gender,signup_date,last_active_date,country,subscription_type,average_watch_hours,mobile_app_usage_pct,complaints_raised,received_promotions,referred_by_friend,is_churned,monthly_fee
1449,51,Male,2023-12-11,2026-05-28,Germany,Standard,6.33,51.41,2,0,0,1,13.26
1450,44,Female,2024-05-25,2026-08-18,India,Basic,5.01,49.87,0,1,0,0,9.49
1451,34,Other,2025-04-02,2026-08-16,Canada,Basic,14.76,34.5,1,0,0,0,9.33
1452,60,Male,2026-06-09,2026-07-29,Germany,Basic,10.14,39.2,0,0,0,1,9.12
1453,61,Male,2024-11-24,2026-08-12,Canada,Standard,6.69,26.54,0,0,0,0,13.71
1454,68,Female,2026-06-03,2026-08-13,France,Standard,6.97,69.8,0,1,0,0,14.49
1455,71,Male,2024-07-23,2026-08-10,India,Basic,5.88,85.34,2,0,0,0,8.61
1456,41,Female,2025-12-12,2026-08-13,Australia,Premium,13.31,38.82,1,0,0,0,18.08
1457,42,Female,2023-12-24,2026-08-10,Canada,Standard,6.68,23.07,3,1,0,0,13.58
1458,24,Male,2025-08-12,2026-07-03,Australia,Premium,9.61,31.1,1,0,0,1,17.6
1459,69,Female,2026-02-16,2026-08-03,India,Basic,6.91,30.32,2,0,0,1,8.23
1460,23,Female,2023-12-26,2026-08-13,Australia,Standard,7.94,65.95,0,0,0,0,14.12
1461,70,Female,2024-04-01,2026-08-17,UK,Standard,3.73,80.98,1,0,0,0,13.72
1462,41,Female,2025-06-29,2026-07-31,Australia,Premium,4.33,37.19,0,0,0,1,17.75
1463,50,Male,2024-02-08,2026-08-12,USA,Standard,3.4,37.06,0,0,0,0,14.15
1464,66,Male,2026-06-13,2026-06-16,Canada,Premium,11.36,28.21,0,0,0,1,18.59
1465,46,Other,2024-03-22,2026-08-11,India,Standard,6.07,26.31,0,0,1,0,14.0
1466,60,Female,2024-07-22,2026-08-17,Ireland,Standard,1.53,64.85,0,0,0,0,13.91
1467,39,Male,2025-12-02,2026-06-24,Ireland,Premium,8.23,13.21,0,0,1,1,17.94
1468,43,Female,2025-04-25,2026-08-10,Ireland,Standard,26.88,59.28,1,0,1,0,14.06
1469,45,Male,2025-11-06,2026-08-19,India,Standard,8.99,74.85,1,0,0,0,14.09
1470,67,Male,2025-05-13,2026-08-12,USA,Basic,3.93,46.29,0,1,0,0,9.42
1471,38,Female,2025-12-24,2026-06-01,Australia,Premium,4.05,17.84,1,0,0,1,17.63
1472,66,Male,2026-03-06,2026-08-17,Canada,Standard,10.21,16.71,1,1,0,0,13.41
1473,24,Female,2025-01-02,2026-08-12,Germany,Standard,11.81,66.47,1,0,0,0,13.71
1474,34,Male,2024-03-17,2026-08-16,Germany,Basic,13.59,7.44,1,0,0,0,8.83
1475,37,Female,2024-07-30,2026-08-11,India,Standard,3.12,28.84,1,1,1,0,13.45
1476,58,Male,2024-03-28,2026-08-15,UK,Standard,7.59,89.39,0,0,0,0,14.45
1477,66,Female,2026-06-15,2026-07-02,USA,Standard,2.11,93.15,0,0,0,1,14.23
1478,37,Female,2026-06-24,2026-08-11,Canada,Standard,2.27,68.33,0,1,1,0,13.71
1479,71,Male,2026-07-03,2026-07-03,Australia,Basic,7.55,46.66,1,0,0,1,8.79
1480,39,Female,2024-10-29,2026-05-05,Ireland,Basic,13.73,64.37,0,0,0,1,8.36
1481,45,Male,2024-12-19,2026-08-10,USA,Standard,5.72,67.18,0,0,1,0,13.23
1482,57,Male,2024-01-30,2026-08-16,USA,Basic,5.53,53.21,1,0,0,0,8.7
1483,66,Female,2023-11-19,2026-08-19,Canada,Standard,3.33,72.86,3,0,0,0,13.7
1484,24,Male,2023-09-01,2026-08-18,India,Standard,9.64,41.88,1,0,0,0,13.5
1485,18,Female,2026-03-20,2026-07-27,Australia,Premium,3.75,45.02,1,0,0,1,18.45
1486,49,Female,2023-12-07,2026-08-12,France,Basic,12.31,82.23,1,1,0,0,8.87
1487,30,Female,2023-10-24,2026-08-16,France,Basic,3.8,34.41,1,1,0,0,8.7
1488,47,Male,2023-11-07,2026-08-15,India,Standard,6.5,47.54,0,1,0,0,13.76
1489,40,Male,2025-08-17,2026-08-10,India,Standard,10.66,57.62,0,1,0,0,13.99
1490,68,Male,2023-11-03,2026-06-28,UK,Basic,12.89,42.06,1,0,0,1,8.44
1491,73,Female,2025-10-21,2026-08-14,India,Premium,3.58,76.4,1,0,0,0,18.19
1492,36,Female,2024-01-31,2026-08-15,Australia,Standard,2.65,17.19,1,1,0,0,13.79
1493,49,Female,2026-06-12,2026-08-13,UK,Basic,14.22,73.45,0,1,0,0,9.14
1494,47,Male,2024-09-07,2026-04-29,France,Basic,5.23,31.15,0,0,0,1,8.76
1495,46,Male,2025-05-21,2026-07-23,UK,Premium,8.05,75.5,0,0,0,1,18.24
1496,66,Male,2025-09-09,2026-06-30,Ireland,Basic,6.26,52.32,1,0,0,1,9.39
1497,62,Male,2024-11-14,2026-05-07,Ireland,Basic,2.83,37.36,0,0,0,1,9.1
1498,46,Male,2024-06-26,2026-08-19,France,Basic,5.95,72.88,0,1,1,0,8.56
1499,47,Male,2026-02-14,2026-06-27,Canada,Standard,10.39,17.53,1,0,0,1,12.97
1500,33,Male,2024-03-01,2026-06-14,France,Premium,1.03,17.31,1,1,0,1,16.98
1501,57,Male,2024-06-04,2026-08-12,Australia,Basic,3.59,16.66,0,1,0,0,9.11
1502,36,Male,2025-11-06,2026-08-18,India,Basic,5.54,51.36,0,1,0,0,8.24
1503,35,Male,2024-03-18,2026-08-10,UK,Basic,10.6,52.79,0,0,0,0,8.97
1504,18,Male,2024-10-24,2026-08-19,Canada,Standard,14.23,9.43,1,0,0,0,13.95
1505,31,Male,2025-04-21,2026-08-14,UK,Basic,4.0,84.08,1,0,0,0,8.93
1506,68,Female,2026-06-04,2026-07-01,USA,Premium,17.83,65.14,1,1,0,1,17.66
1507,64,Male,2026-07-11,2026-08-16,Germany,Basic,41.87,11.72,1,0,1,0,8.58
1508,67,Male,2026-02-27,2026-08-18,Germany,Basic,10.89,79.81,0,0,0,0,9.31
1509,19,Male,2025-03-21,2026-04-28,UK,Basic,9.71,18.79,3,0,0,1,8.89
1510,71,Male,2023-09-05,2026-04-28,Canada,Premium,2.55,11.61,1,0,1,1,18.36
1511,45,Male,2023-09-24,2026-08-11,France,Standard,4.41,72.35,0,1,1,0,14.05
1512,66,Male,2024-12-07,2026-07-21,Ireland,Premium,3.5,36.59,0,0,0,1,17.92
1513,67,Female,2023-09-16,2026-08-13,Australia,Basic,3.11,62.91,1,0,0,0,8.8
1514,47,Male,2024-02-03,2026-08-11,UK,Basic,11.45,16.34,0,1,0,0,8.75
1515,55,Male,2025-12-26,2026-08-13,UK,Standard,7.93,81.68,0,1,0,0,13.93
1516,68,Female,2024-01-23,2026-08-14,Australia,Standard,4.09,79.35,1,0,0,0,13.91
1517,21,Male,2025-11-04,2026-08-17,France,Standard,9.5,56.99,0,1,0,0,14.16
1518,18,Male,2025-04-23,2026-08-17,India,Basic,13.46,14.32,0,1,0,0,8.92
1519,25,Female,2024-05-13,2026-08-16,Ireland,Basic,14.25,70.43,0,0,0,0,9.59
1520,46,Female,2025-07-11,2026-08-17,UK,Basic,19.07,54.27,1,0,0,0,9.46
1521,72,Male,2025-04-13,2026-06-11,USA,Standard,10.02,53.45,0,1,0,1,13.92
1522,56,Female,2026-05-07,2026-06-21,Ireland,Standard,2.86,90.72,0,0,0,1,13.87
1523,20,Male,2025-11-21,2026-05-28,USA,Premium,13.82,75.06,0,0,1,1,17.95
1524,49,Male,2023-09-14,2026-08-15,Germany,Basic,4.77,55.62,1,1,0,0,8.35
1525,27,Female,2026-03-20,2026-07-05,Australia,Premium,9.96,47.52,0,1,1,1,18.03
1526,27,Male,2026-04-01,2026-08-19,Ireland,Standard,29.72,62.94,1,0,0,0,13.49
1527,36,Male,2025-11-29,2026-08-10,India,Basic,22.25,84.47,1,1,1,0,8.44
1528,63,Female,2023-11-26,2026-08-19,Ireland,Premium,18.91,44.28,1,1,0,0,18.04
1529,51,Female,2025-03-11,2026-08-16,Canada,Standard,5.47,86.02,0,0,0,0,14.27
1530,50,Male,2023-08-22,2026-08-17,Canada,Standard,13.1,75.21,1,0,0,0,13.89
1531,40,Female,2024-07-24,2026-08-10,Australia,Standard,9.77,31.33,1,0,0,0,15.02
1532,72,Male,2026-04-20,2026-08-17,India,Basic,21.69,38.37,0,0,0,0,9.12
1533,45,Female,2025-08-18,2026-06-07,Ireland,Standard,5.88,98.42,1,0,0,1,14.06
1534,49,Male,2025-02-23,2026-04-22,France,Premium,7.26,54.89,1,0,0,1,17.93
1535,67,Male,2024-11-25,2026-08-19,Germany,Basic,5.18,71.42,1,0,1,0,8.82
1536,24,Male,2025-05-19,2026-08-12,India,Standard,20.44,81.76,1,0,0,0,13.97
1537,46,Male,2026-07-14,2026-08-16,UK,Standard,8.42,37.28,1,0,0,0,14.47
1538,25,Male,2026-03-23,2026-08-17,Australia,Basic,9.01,51.23,0,1,0,0,8.82
1539,18,Female,2025-06-29,2026-05-16,France,Basic,7.55,18.24,0,1,0,1,8.7
1540,74,Female,2024-10-18,2026-08-10,India,Basic,10.58,7.52,1,1,0,0,8.17
1541,72,Male,2023-08-19,2026-08-11,Australia,Standard,27.92,81.44,1,0,0,0,14.33
1542,20,Male,2026-01-19,2026-08-15,India,Premium,3.91,33.07,1,1,0,0,18.54
1543,41,Male,2024-08-23,2026-08-18,Canada,Standard,10.16,21.67,0,0,0,0,14.67
1544,40,Female,2025-01-02,2026-06-23,Germany,Basic,1.65,15.15,2,1,0,1,8.95
1545,25,Female,2025-05-01,2026-08-15,Australia,Standard,13.47,30.02,1,0,0,0,13.83
1546,71,Other,2026-01-02,2026-08-12,Germany,Premium,8.83,61.57,1,0,1,0,18.38
1547,74,Female,2023-12-16,2026-08-18,Australia,Basic,6.88,15.36,0,0,0,0,8.94
1548,64,Male,2025-02-23,2026-08-15,Canada,Premium,20.88,60.77,0,1,0,0,17.6
1549,54,Male,2023-11-04,2026-08-12,UK,Standard,29.42,45.91,0,0,0,0,14.3
1550,20,Female,2025-12-20,2026-08-11,France,Basic,12.22,72.44,0,0,0,0,8.32
1551,68,Female,2025-01-21,2026-05-05,Canada,Basic,11.74,18.55,1,0,0,1,9.67
1552,50,Male,2025-03-22,2026-08-16,Australia,Standard,10.85,59.84,0,0,0,0,13.42
1553,45,Male,2026-02-03,2026-08-14,Germany,Standard,2.78,57.83,1,0,0,0,14.36
1554,64,Female,2024-02-12,2026-08-19,USA,Premium,0.91,70.79,0,0,0,0,17.22
1555,25,Male,2024-01-02,2026-08-19,Canada,Standard,21.62,13.8,0,0,0,0,14.03
1556,51,Male,2024-04-14,2026-07-31,Germany,Basic,8.35,56.93,1,0,0,1,8.39
1557,52,Female,2026-03-06,2026-05-23,India,Basic,8.83,63.54,2,0,0,1,8.85
1558,49,Male,2026-03-28,2026-06-11,India,Standard,9.33,37.49,0,1,0,1,14.07
1559,41,Male,2025-02-20,2026-08-10,Canada,Basic,15.81,31.97,0,0,0,0,8.7
1560,31,Female,2024-09-01,2026-08-13,Australia,Standard,2.75,51.65,1,0,0,0,14.06
1561,49,Female,2023-10-05,2026-08-18,India,Basic,4.02,70.06,0,0,0,0,9.4
1562,73,Other,2023-09-05,2026-08-18,Germany,Basic,21.54,44.05,0,1,0,0,8.81
1563,63,Male,2025-10-01,2026-05-25,France,Basic,7.85,72.7,1,0,0,1,8.98
1564,60,Male,2025-12-02,2026-07-29,UK,Basic,8.27,15.31,0,0,0,1,9.68
1565,33,Female,2023-12-26,2026-08-14,Germany,Standard,7.77,72.17,0,0,0,0,13.96
1566,21,Female,2025-02-18,2026-08-12,India,Basic,21.37,70.6,2,0,0,0,9.18
1567,69,Male,2023-09-07,2026-08-10,India,Premium,5.53,40.07,0,1,0,0,17.75
1568,54,Female,2024-08-14,2026-08-14,Ireland,Standard,6.66,65.89,0,1,0,0,14.63
1569,71,Male,2025-07-09,2026-05-22,USA,Standard,17.57,14.05,0,1,0,1,13.95
1570,38,Male,2025-05-10,2026-07-03,Australia,Standard,4.14,36.46,0,0,0,1,13.84
1571,31,Male,2024-03-20,2026-08-19,Germany,Standard,5.37,81.33,0,0,0,0,13.82
1572,48,Male,2023-11-24,2026-08-14,India,Basic,5.44,25.62,1,0,0,0,8.52
1573,72,Male,2025-03-09,2026-08-11,Australia,Premium,3.91,57.03,0,0,0,0,16.92
1574,65,Female,2024-11-28,2026-05-15,Canada,Standard,17.54,72.95,0,1,0,1,13.36
1575,35,Female,2024-06-03,2026-07-03,Canada,Basic,2.7,29.67,0,0,0,1,8.89
1576,24,Female,2026-05-12,2026-08-14,Germany,Standard,24.35,84.08,0,0,1,0,13.6
1577,27,Male,2025-12-28,2026-06-13,Ireland,Standard,13.87,63.95,0,0,0,1,14.23
1578,24,Male,2025-08-14,2026-08-16,India,Basic,15.49,33.34,0,1,1,0,9.11
1579,50,Male,2023-08-30,2026-08-13,Germany,Premium,13.41,82.75,0,0,1,0,17.29
1580,40,Male,2023-08-19,2026-08-14,UK,Basic,7.55,21.62,1,0,0,0,9.32
1581,38,Female,2026-03-25,2026-04-29,Ireland,Standard,6.39,60.63,0,1,0,1,14.15
1582,36,Female,2024-02-13,2026-08-14,India,Premium,9.82,61.59,1,1,0,0,17.94
1583,65,Female,2026-07-06,2026-07-06,India,Basic,8.65,50.74,4,1,1,1,9.68
1584,36,Male,2024-01-22,2026-08-17,Australia,Basic,2.78,44.2,0,1,0,0,9.14
1585,53,Male,2024-11-01,2026-08-18,Germany,Basic,7.71,73.74,1,0,0,0,9.18
1586,46,Female,2024-08-30,2026-08-11,India,Basic,11.26,35.92,1,0,0,0,8.79
1587,35,Male,2024-06-07,2026-08-18,Australia,Basic,11.89,59.46,0,1,1,0,9.11
1588,19,Female,2024-01-20,2026-08-16,India,Premium,11.92,86.06,0,1,0,0,17.67
1589,18,Other,2026-03-23,2026-07-02,USA,Premium,4.44,35.71,0,0,0,1,18.18
1590,64,Male,2026-06-25,2026-08-16,Ireland,Standard,24.47,41.61,0,0,1,0,14.1
1591,22,Female,2026-05-18,2026-08-10,Germany,Basic,7.42,67.38,0,1,0,0,9.29
1592,37,Female,2025-04-17,2026-08-14,USA,Premium,5.88,71.52,0,1,0,0,17.89
1593,28,Male,2025-09-10,2026-08-13,Germany,Standard,24.93,73.98,0,1,0,0,14.01
1594,59,Female,2024-05-07,2026-08-16,UK,Basic,9.19,68.72,2,0,0,0,8.89
1595,19,Male,2023-11-08,2026-08-11,Canada,Standard,6.33,90.11,0,0,0,0,13.71
1596,20,Male,2024-07-15,2026-08-18,France,Basic,3.24,69.11,2,1,0,0,9.34
1597,40,Female,2024-02-13,2026-08-13,Australia,Premium,1.99,67.43,0,1,0,0,17.73
1598,72,Female,2023-11-12,2026-08-14,Germany,Standard,7.56,41.99,0,0,0,0,14.35
1599,29,Male,2024-12-19,2026-08-14,Ireland,Standard,6.62,75.44,0,0,0,0,14.03
1600,37,Male,2023-11-22,2026-08-17,Germany,Standard,3.07,25.81,0,0,0,0,14.3
1601,22,Female,2024-03-12,2026-08-11,Germany,Standard,4.93,45.65,0,0,0,0,13.39
1602,54,Female,2024-08-13,2026-08-18,Germany,Basic,20.14,37.4,0,0,0,0,9.07
1603,55,Female,2025-06-21,2026-08-12,France,Standard,4.54,57.98,0,0,0,0,14.63
1604,47,Male,2025-03-24,2026-04-22,India,Premium,8.59,26.11,1,1,0,1,17.58
1605,26,Female,2024-09-23,2026-08-15,Germany,Basic,19.98,30.73,1,0,1,0,8.78
1606,51,Male,2025-04-21,2026-06-28,India,Premium,5.77,56.29,1,0,0,1,17.87
1607,70,Female,2025-12-23,2026-08-17,Ireland,Standard,14.05,52.24,0,1,0,0,14.09
1608,61,Male,2025-02-11,2026-08-13,Ireland,Basic,17.6,45.07,0,0,0,0,8.78
1609,52,Female,2024-09-13,2026-08-18,Germany,Standard,14.34,75.13,0,0,0,0,14.16
1610,69,Male,2023-10-23,2026-06-26,India,Premium,10.33,46.82,0,0,0,1,18.38
1611,39,Male,2024-02-06,2026-08-18,Canada,Standard,2.95,29.0,0,0,0,0,14.44
1612,61,Male,2023-10-21,2026-07-29,Germany,Standard,2.57,57.34,2,0,1,1,13.82
1613,41,Male,2025-09-17,2026-08-13,Australia,Standard,19.96,41.35,0,0,0,0,13.94
1614,34,Female,2023-09-09,2026-08-19,Australia,Standard,20.97,64.77,0,0,0,0,14.55
1615,27,Female,2026-05-22,2026-05-27,Ireland,Basic,2.84,36.94,0,1,0,1,8.17
1616,47,Female,2025-06-30,2026-08-12,France,Basic,13.29,65.85,0,0,0,0,8.85
1617,73,Male,2026-05-26,2026-08-15,Australia,Basic,5.56,77.67,0,1,0,0,9.12
1618,63,Female,2026-02-03,2026-08-13,Australia,Basic,7.08,52.07,0,0,0,0,8.46
1619,40,Female,2024-08-03,2026-08-13,UK,Basic,11.7,79.07,1,0,0,0,8.82
1620,49,Male,2024-03-08,2026-08-11,Germany,Standard,3.92,92.28,0,0,0,0,14.13
1621,34,Male,2025-03-26,2026-06-23,Germany,Standard,17.92,24.22,0,0,0,1,13.88
1622,67,Female,2025-08-15,2026-08-17,Germany,Basic,6.04,62.48,1,0,0,0,9.44
1623,68,Female,2024-05-16,2026-08-10,Germany,Basic,19.66,27.28,1,0,0,0,8.88
1624,34,Female,2024-02-10,2026-08-19,USA,Basic,13.41,69.27,1,1,0,0,8.78
1625,31,Male,2024-06-05,2026-07-02,Germany,Basic,12.96,53.91,0,1,0,1,8.93
1626,26,Female,2024-11-27,2026-08-16,France,Basic,9.19,34.17,1,1,1,0,9.05
1627,57,Male,2025-05-10,2026-08-11,India,Standard,2.84,52.31,1,0,0,0,13.27
1628,19,Female,2026-02-19,2026-08-12,Ireland,Basic,1.58,86.77,1,1,0,0,9.15
1629,62,Female,2023-12-30,2026-08-17,India,Standard,5.81,78.04,1,0,1,0,13.42
1630,42,Male,2025-01-27,2026-05-26,France,Standard,3.69,63.05,0,1,1,1,13.94
1631,56,Female,2025-12-08,2026-08-18,Ireland,Basic,2.58,85.49,1,0,0,0,8.24
1632,26,Male,2025-01-04,2026-08-12,USA,Basic,12.52,61.64,0,1,0,0,9.34
1633,71,Other,2025-01-09,2026-07-28,Germany,Basic,8.68,21.61,0,1,0,1,8.33
1634,39,Male,2024-11-10,2026-08-15,Canada,Basic,7.0,35.19,0,0,0,0,9.37
1635,60,Male,2026-06-27,2026-06-27,India,Basic,7.25,36.21,0,0,0,1,9.14
1636,63,Male,2025-07-18,2026-06-21,Germany,Standard,8.44,60.19,1,0,1,1,14.07
1637,21,Male,2023-10-26,2026-08-12,Ireland,Basic,15.37,24.17,0,1,0,0,9.5
1638,43,Male,2025-08-20,2026-07-02,India,Premium,0.52,47.16,0,1,0,1,17.46
1639,46,Female,2026-07-18,2026-07-18,UK,Basic,10.36,50.85,0,0,1,1,8.8
1640,62,Female,2023-10-17,2026-05-15,Australia,Standard,1.18,24.84,4,0,0,1,14.33
1641,51,Female,2025-10-31,2026-06-22,UK,Standard,6.51,35.64,0,0,0,1,14.86
1642,40,Male,2026-03-22,2026-06-09,Canada,Basic,9.5,29.01,1,0,0,1,9.18
1643,54,Female,2026-06-30,2026-08-10,Germany,Basic,20.99,51.1,0,0,0,0,8.69
1644,28,Male,2024-01-28,2026-06-06,USA,Standard,10.82,34.7,2,0,0,1,13.93
1645,23,Female,2026-03-03,2026-08-15,Germany,Premium,4.32,35.68,0,0,1,0,18.52
1646,35,Male,2025-12-27,2026-08-16,Canada,Basic,13.84,45.05,1,0,0,0,9.4
1647,38,Female,2026-06-08,2026-08-11,Canada,Basic,13.67,53.17,1,0,0,0,8.09
1648,59,Female,2024-03-23,2026-08-15,Australia,Basic,13.8,26.58,1,0,0,0,9.03
1649,53,Female,2023-09-26,2026-08-18,Canada,Basic,4.52,73.17,0,1,0,0,9.27
1650,58,Male,2025-12-26,2026-07-17,UK,Premium,8.95,37.0,0,0,0,1,17.96
1651,55,Male,2024-10-24,2026-06-20,Australia,Standard,5.29,60.57,1,1,0,1,13.61
1652,51,Male,2025-08-10,2026-08-11,Germany,Basic,5.39,50.36,0,1,1,0,9.74
1653,34,Female,2025-07-14,2026-07-12,India,Basic,6.59,13.82,0,0,0,1,8.85
1654,54,Female,2025-01-20,2026-08-11,Germany,Basic,6.19,41.52,1,0,0,0,9.5
1655,42,Male,2023-11-10,2026-08-10,USA,Premium,3.7,37.97,1,0,1,0,17.73
1656,55,Female,2025-08-20,2026-06-27,Canada,Premium,19.96,18.39,1,0,0,1,17.95
1657,29,Female,2026-07-10,2026-07-10,Canada,Basic,7.58,39.16,0,0,0,1,8.96
1658,40,Female,2026-05-07,2026-08-11,Ireland,Standard,10.37,30.25,1,0,0,0,14.32
1659,70,Male,2023-12-17,2026-08-19,Australia,Premium,15.08,57.74,1,0,0,0,17.84
1660,59,Male,2024-01-20,2026-08-17,Ireland,Basic,0.66,68.8,0,1,1,0,9.0
1661,39,Male,2024-08-10,2026-08-12,Australia,Basic,5.46,57.18,1,0,0,0,8.16
1662,38,Female,2024-03-20,2026-08-14,UK,Basic,17.96,21.47,0,0,0,0,8.81
1663,44,Male,2024-06-05,2026-08-19,Australia,Basic,4.32,75.1,2,0,0,0,7.91
1664,74,Female,2024-02-16,2026-08-18,Germany,Basic,6.96,36.78,0,1,1,0,8.86
1665,48,Female,2024-07-15,2026-08-11,USA,Premium,0.64,58.84,1,1,0,0,17.84
1666,23,Female,2024-10-25,2026-08-13,India,Standard,5.82,74.39,1,1,1,0,14.2
1667,44,Female,2023-09-03,2026-08-18,Australia,Basic,5.75,79.69,0,0,0,0,8.99
1668,57,Male,2025-06-20,2026-08-16,Australia,Basic,3.72,77.28,0,0,0,0,9.72
1669,51,Male,2024-09-06,2026-07-21,Australia,Standard,8.38,44.09,0,1,0,1,14.49
1670,29,Female,2025-05-26,2026-08-15,USA,Basic,8.97,45.78,0,0,0,0,9.55
1671,62,Male,2025-07-22,2026-08-19,Canada,Basic,3.67,48.45,0,1,0,0,9.52
1672,74,Male,2026-04-19,2026-08-13,USA,Basic,13.62,55.95,0,0,0,0,8.99
1673,70,Male,2025-10-28,2026-08-19,France,Standard,7.51,16.14,0,0,1,0,13.7
1674,24,Male,2025-12-27,2026-08-13,France,Basic,14.26,82.09,2,0,1,0,9.19
1675,27,Male,2026-06-14,2026-06-14,France,Basic,2.62,37.64,0,0,0,1,8.4
1676,62,Female,2023-09-20,2026-08-16,Canada,Standard,8.67,42.9,0,0,0,0,14.76
1677,34,Female,2024-07-07,2026-08-14,France,Basic,6.36,40.39,0,0,0,0,8.14
1678,43,Female,2026-07-02,2026-07-02,India,Premium,9.65,93.19,2,1,0,1,18.08
1679,38,Male,2025-07-12,2026-08-12,Germany,Standard,4.2,57.99,0,0,1,0,14.01
1680,45,Male,2026-04-18,2026-08-18,USA,Basic,6.56,24.75,1,1,0,0,9.25
1681,63,Male,2026-06-19,2026-08-18,Canada,Basic,6.4,69.03,0,0,1,0,9.23
1682,19,Female,2026-03-03,2026-07-31,Germany,Standard,13.1,37.37,1,0,0,1,14.17
1683,71,Male,2023-11-21,2026-08-10,Germany,Basic,22.73,16.8,1,0,0,0,9.24
1684,60,Female,2023-09-10,2026-08-13,Canada,Standard,8.93,59.93,1,0,0,0,14.21
1685,18,Female,2024-07-18,2026-04-28,France,Standard,6.28,73.39,0,0,0,1,13.31
1686,68,Male,2024-06-27,2026-06-13,Canada,Standard,0.79,71.34,0,0,1,1,14.23
1687,70,Male,2026-05-24,2026-08-15,UK,Premium,13.42,85.29,0,0,0,0,17.7
1688,53,Other,2026-03-03,2026-05-14,Germany,Basic,6.14,2.39,1,0,0,1,8.78
1689,68,Other,2023-09-08,2026-08-10,Canada,Standard,3.23,36.15,1,0,0,0,14.44
1690,43,Male,2024-02-01,2026-05-15,Germany,Standard,10.52,62.05,0,1,0,1,13.57
1691,46,Male,2025-07-08,2026-07-23,France,Premium,4.64,86.51,2,1,0,1,18.35
1692,38,Other,2024-01-11,2026-05-20,USA,Standard,3.43,45.23,0,0,0,1,13.23
1693,28,Male,2025-07-13,2026-08-11,India,Standard,13.8,79.91,0,0,0,0,13.7
1694,57,Male,2024-06-03,2026-08-17,Ireland,Basic,11.21,25.25,0,1,0,0,8.88
1695,28,Male,2026-02-04,2026-06-08,France,Standard,4.11,82.79,1,0,0,1,14.22
1696,53,Female,2025-02-13,2026-08-12,Ireland,Basic,6.01,82.89,0,0,0,0,9.08
1697,66,Male,2024-12-14,2026-08-13,Australia,Standard,5.97,70.01,0,0,0,0,14.23
1698,56,Male,2025-03-07,2026-06-09,Canada,Basic,1.61,30.63,1,0,0,1,10.08
1699,57,Male,2024-02-06,2026-08-16,Canada,Basic,5.77,31.24,0,0,0,0,8.97
1700,52,Female,2023-10-26,2026-05-09,France,Premium,4.54,6.37,0,1,0,1,18.16
1701,71,Other,2025-01-07,2026-05-24,Germany,Basic,10.27,92.4,1,0,0,1,9.43
1702,51,Female,2023-10-13,2026-08-10,France,Basic,9.85,62.91,2,0,0,0,9.12
1703,72,Female,2025-11-30,2026-05-06,Australia,Basic,8.6,34.84,0,1,0,1,8.45
1704,64,Female,2025-01-07,2026-08-16,France,Basic,12.19,73.52,0,0,0,0,8.51
1705,41,Male,2024-01-12,2026-08-14,Canada,Standard,6.69,65.57,2,1,0,0,14.28
1706,71,Male,2024-03-12,2026-08-13,France,Basic,4.21,47.58,0,1,1,0,9.2
1707,39,Female,2024-03-01,2026-08-11,Germany,Basic,17.07,42.97,2,0,0,0,9.1
1708,22,Male,2026-05-01,2026-08-13,Canada,Basic,14.87,73.1,0,0,0,0,9.35
1709,73,Male,2024-11-14,2026-08-18,Germany,Basic,8.17,58.44,0,1,0,0,8.82
1710,50,Female,2024-08-17,2026-08-19,France,Basic,16.67,18.43,0,1,1,0,8.32
1711,53,Male,2025-01-26,2026-08-11,Canada,Standard,12.4,40.47,1,0,0,0,14.3
1712,64,Male,2024-06-16,2026-08-18,UK,Basic,12.35,59.65,1,0,0,0,8.75
1713,37,Other,2024-07-13,2026-08-13,India,Basic,8.74,54.98,1,0,0,0,9.62
1714,36,Female,2024-11-22,2026-06-02,Germany,Premium,5.19,42.91,0,0,0,1,18.57
1715,52,Male,2024-11-06,2026-05-05,India,Premium,2.29,70.82,1,0,0,1,18.0
1716,69,Other,2023-10-03,2026-08-16,UK,Basic,9.11,3.75,0,1,0,0,9.45
1717,60,Female,2026-01-06,2026-07-13,UK,Basic,2.07,34.29,0,1,0,1,8.95
1718,34,Female,2023-10-30,2026-08-11,UK,Standard,7.23,32.62,1,0,0,0,13.64
1719,62,Male,2023-12-18,2026-08-11,UK,Standard,7.88,49.66,0,1,0,0,14.07
1720,60,Male,2026-06-07,2026-07-21,USA,Premium,16.31,45.51,1,0,1,1,18.0
1721,51,Female,2025-06-23,2026-06-08,India,Basic,8.95,32.43,0,0,0,1,9.17
1722,26,Female,2026-02-16,2026-08-14,France,Standard,3.84,60.17,2,0,0,0,13.88
1723,43,Female,2023-11-16,2026-07-01,Australia,Premium,7.27,67.68,1,1,0,1,17.77
1724,19,Male,2026-05-23,2026-05-30,France,Standard,6.46,15.98,1,1,0,1,13.48
1725,70,Male,2026-04-02,2026-06-13,France,Basic,7.82,47.33,2,0,0,1,9.37
1726,26,Female,2025-03-29,2026-08-15,India,Basic,2.92,84.0,0,1,0,0,8.31
1727,26,Male,2024-11-10,2026-08-18,France,Basic,12.3,87.26,0,1,0,0,8.72
1728,57,Female,2024-05-28,2026-08-16,Ireland,Basic,4.71,62.6,0,0,1,0,8.42
1729,34,Male,2023-08-30,2026-07-01,USA,Standard,10.26,38.96,0,0,1,1,14.33
